Month,Date,Location,Phase of the day ,Target,additional Target info 1 ,additional Target info 2,Images name ,Folder idenifier ,additional info 1 ,additional info 2,additional info 3,additional info 3,additional info 4
August,12,Ottawa,Evening,Anik F1,,PoorImages-AnikF1,light_G Filter_-8.00C_0.17mins_10.000secs_00000123.fit,,-,,,,
August,12,Ottawa,Evening,Anik F1,,PoorImages-AnikF1,light_G Filter_-9.70C_0.17mins_10.000secs_00000138.fit,,-,,,,
August,12,Ottawa,Evening,Anik F1,,PoorImages-AnikF1,light_G Filter_-9.80C_0.17mins_3x3_00000107.fit,,-,,,,
August,12,Ottawa,Evening,Anik F1,,PoorImages-AnikF1,light_L Filter_-0.60C_0.17mins_10.000secs_00000117.fit,,-,,,,
August,12,Ottawa,Evening,Anik F1,,PoorImages-AnikF1,light_L Filter_1.70C_10.000secs_00000143.fit,,-,,,,
August,12,Ottawa,Evening,Anik F1,,PoorImages-AnikF1,light_L Filter_-10.00C_0.17mins_3x3_00000115.fit,,-,,,,
August,12,Ottawa,Evening,Anik F1,,PoorImages-AnikF1,light_L Filter_-10.10C_0.17mins_3x3_00000105.fit,,-,,,,
August,12,Ottawa,Evening,Anik F1,,PoorImages-AnikF1,light_L Filter_-10.10C_0.17mins_3x3_00000110.fit,,-,,,,
August,12,Ottawa,Evening,Anik F1,,PoorImages-AnikF1,light_L Filter_-10.30C_0.17mins_10.000secs_00000126.fit,,-,,,,
August,12,Ottawa,Evening,Anik F1,,PoorImages-AnikF1,light_L Filter_-11.00C_0.17mins_10.000secs_00000131.fit,,-,,,,
August,12,Ottawa,Evening,Anik F1,,PoorImages-AnikF1,light_L Filter_2.30C_10.000secs_00000148.fit,,-,,,,
August,12,Ottawa,Evening,Anik F1,,PoorImages-AnikF1,light_L Filter_-6.00C_0.17mins_10.000secs_00000122.fit,,-,,,,
August,12,Ottawa,Evening,Anik F1,,PoorImages-AnikF1,light_L Filter_-9.80C_0.17mins_10.000secs_00000136.fit,,-,,,,
August,12,Ottawa,Evening,Anik F1,,PoorImages-AnikF1,light_None_-10.00C_0.17mins_10.000secs_00000135.fit,,-,,,,
August,12,Ottawa,Evening,Anik F1,,PoorImages-AnikF1,light_None_-10.10C_0.17mins_3x3_00000109.fit,,-,,,,
August,12,Ottawa,Evening,Anik F1,,PoorImages-AnikF1,light_None_-11.10C_0.17mins_10.000secs_00000130.fit,,-,,,,
August,12,Ottawa,Evening,Anik F1,,PoorImages-AnikF1,light_None_2.60C_10.000secs_00000147.fit,,-,,,,
August,12,Ottawa,Evening,Anik F1,,PoorImages-AnikF1,light_None_-5.00C_0.17mins_10.000secs_00000121.fit,,-,,,,
August,12,Ottawa,Evening,Anik F1,,PoorImages-AnikF1,light_None_-9.60C_0.17mins_10.000secs_00000125.fit,,-,,,,
August,12,Ottawa,Evening,Anik F1,,PoorImages-AnikF1,light_None_-9.60C_0.17mins_10.000secs_00000140.fit,,-,,,,
August,12,Ottawa,Evening,Anik F1,,PoorImages-AnikF1,light_None_-9.90C_0.17mins_3x3_00000114.fit,,-,,,,
August,12,Ottawa,Evening,Anik F1,,PoorImages-AnikF1,light_R Filter_-10.10C_0.17mins_10.000secs_00000134.fit,,-,,,,
August,12,Ottawa,Evening,Anik F1,,PoorImages-AnikF1,light_R Filter_-10.10C_0.17mins_3x3_00000113.fit,,-,,,,
August,12,Ottawa,Evening,Anik F1,,PoorImages-AnikF1,light_R Filter_-11.10C_0.17mins_10.000secs_00000129.fit,,-,,,,
August,12,Ottawa,Evening,Anik F1,,PoorImages-AnikF1,light_R Filter_2.80C_10.000secs_00000146.fit,,-,,,,
August,12,Ottawa,Evening,Anik F1,,PoorImages-AnikF1,light_R Filter_-3.80C_0.17mins_10.000secs_00000120.fit,,-,,,,
August,12,Ottawa,Evening,Anik F1,,PoorImages-AnikF1,light_R Filter_-8.90C_0.17mins_10.000secs_00000124.fit,,-,,,,
August,12,Ottawa,Evening,Anik F1,,PoorImages-AnikF1,light_R Filter_-9.60C_0.17mins_10.000secs_00000139.fit,,-,,,,
August,12,Ottawa,Evening,Anik F1,,PoorImages-AnikF1,light_R Filter_-9.80C_0.17mins_3x3_00000108.fit,,-,,,,
August,12,Ottawa,Evening,Galaxy 11,,-,light_B Filter_-10.10C_10.000secs_00000232.fit,,-,,,,
August,12,Ottawa,Evening,Galaxy 11,,-,light_B Filter_-10.80C_10.000secs_00000227.fit,,-,,,,
August,12,Ottawa,Evening,Galaxy 11,,-,light_B Filter_-9.80C_10.000secs_00000237.fit,,-,,,,
August,12,Ottawa,Evening,Galaxy 11,,-,light_B Filter_-9.80C_10.000secs_00000242.fit,,-,,,,
August,12,Ottawa,Evening,Galaxy 11,,-,light_B Filter_-9.90C_10.000secs_00000247.fit,,-,,,,
August,12,Ottawa,Evening,Galaxy 11,,-,light_G Filter_-10.00C_10.000secs_00000233.fit,,-,,,,
August,12,Ottawa,Evening,Galaxy 11,,-,light_G Filter_-10.00C_10.000secs_00000248.fit,,-,,,,
August,12,Ottawa,Evening,Galaxy 11,,-,light_G Filter_-10.80C_10.000secs_00000228.fit,,-,,,,
August,12,Ottawa,Evening,Galaxy 11,,-,light_G Filter_-9.80C_10.000secs_00000238.fit,,-,,,,
August,12,Ottawa,Evening,Galaxy 11,,-,light_G Filter_-9.90C_10.000secs_00000243.fit,,-,,,,
August,12,Ottawa,Evening,Galaxy 11,,-,light_L Filter_-10.20C_10.000secs_00000231.fit,,-,,,,
August,12,Ottawa,Evening,Galaxy 11,,-,light_L Filter_-10.50C_10.000secs_00000226.fit,,-,,,,
August,12,Ottawa,Evening,Galaxy 11,,-,light_L Filter_-9.80C_10.000secs_00000241.fit,,-,,,,
August,12,Ottawa,Evening,Galaxy 11,,-,light_L Filter_-9.90C_10.000secs_00000236.fit,,-,,,,
August,12,Ottawa,Evening,Galaxy 11,,-,light_L Filter_-9.90C_10.000secs_00000246.fit,,-,,,,
August,12,Ottawa,Evening,Galaxy 11,,-,light_None_-10.00C_10.000secs_00000250.fit,,-,,,,
August,12,Ottawa,Evening,Galaxy 11,,-,light_None_-10.50C_10.000secs_00000230.fit,,-,,,,
August,12,Ottawa,Evening,Galaxy 11,,-,light_None_-9.80C_10.000secs_00000240.fit,,-,,,,
August,12,Ottawa,Evening,Galaxy 11,,-,light_None_-9.90C_10.000secs_00000235.fit,,-,,,,
August,12,Ottawa,Evening,Galaxy 11,,-,light_None_-9.90C_10.000secs_00000245.fit,,-,,,,
August,12,Ottawa,Evening,Galaxy 11,,-,light_R Filter_-10.00C_10.000secs_00000234.fit,,-,,,,
August,12,Ottawa,Evening,Galaxy 11,,-,light_R Filter_-10.00C_10.000secs_00000249.fit,,-,,,,
August,12,Ottawa,Evening,Galaxy 11,,-,light_R Filter_-10.70C_10.000secs_00000229.fit,,-,,,,
August,12,Ottawa,Evening,Galaxy 11,,-,light_R Filter_-9.80C_10.000secs_00000239.fit,,-,,,,
August,12,Ottawa,Evening,Galaxy 11,,-,light_R Filter_-9.90C_10.000secs_00000244.fit,,-,,,,
August,13,Timmins,evening,,,,2022-08-14-0207_9-CapObj_0000.PNG,2022-08-14_02_07_57Z,-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0207_9-CapObj_0000.PNG,2022-08-14_02_07_57Z (1),-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0208_8-CapObj_0000.PNG,2022-08-14_02_08_48Z,-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0208_8-CapObj_0000.PNG,2022-08-14_02_08_48Z (1),-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0209_4-CapObj_0000.PNG,2022-08-14_02_09_29Z,-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0209_4-CapObj_0000.PNG,2022-08-14_02_09_29Z (1),-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0210_1-CapObj_0000.PNG,2022-08-14_02_10_10Z,-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0210_1-CapObj_0000.PNG,2022-08-14_02_10_10Z (1),-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0210_8-CapObj_0000.PNG,2022-08-14_02_10_51Z,-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0210_8-CapObj_0000.PNG,2022-08-14_02_10_51Z (1),-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0211_5-CapObj_0000.PNG,2022-08-14_02_11_32Z,-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0211_5-CapObj_0000.PNG,2022-08-14_02_11_32Z (1),-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0212_2-CapObj_0000.PNG,2022-08-14_02_12_13Z,-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0212_2-CapObj_0000.PNG,2022-08-14_02_12_13Z (1),-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0212_9-CapObj_0000.PNG,2022-08-14_02_12_54Z,-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0212_9-CapObj_0000.PNG,2022-08-14_02_12_54Z (1),-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0235_6-CapObj_0000.PNG,2022-08-14_02_35_37Z,-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0235_6-CapObj_0000.PNG,2022-08-14_02_35_37Z (1),-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0236_4-CapObj_0000.PNG,2022-08-14_02_36_26Z,-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0236_4-CapObj_0000.PNG,2022-08-14_02_36_26Z (1),-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0237_1-CapObj_0000.PNG,2022-08-14_02_37_07Z,-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0237_1-CapObj_0000.PNG,2022-08-14_02_37_07Z (1),-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0237_8-CapObj_0000.PNG,2022-08-14_02_37_48Z,-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0237_8-CapObj_0000.PNG,2022-08-14_02_37_48Z (1),-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0238_4-CapObj_0000.PNG,2022-08-14_02_38_29Z,-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0238_4-CapObj_0000.PNG,2022-08-14_02_38_29Z (1),-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0239_1-CapObj_0000.PNG,2022-08-14_02_39_10Z,-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0239_1-CapObj_0000.PNG,2022-08-14_02_39_10Z (1),-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0239_8-CapObj_0000.PNG,2022-08-14_02_39_51Z,-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0239_8-CapObj_0000.PNG,2022-08-14_02_39_51Z (1),-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0240_5-CapObj_0000.PNG,2022-08-14_02_40_32Z,-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0240_5-CapObj_0000.PNG,2022-08-14_02_40_32Z (1),-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0244_3-CapObj_0000.PNG,2022-08-14_02_44_19Z,-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0244_3-CapObj_0000.PNG,2022-08-14_02_44_19Z (1),-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0244_9-CapObj_0000.PNG,2022-08-14_02_44_58Z,-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0244_9-CapObj_0000.PNG,2022-08-14_02_44_58Z (1),-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0245_6-CapObj_0000.PNG,2022-08-14_02_45_39Z,-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0245_6-CapObj_0000.PNG,2022-08-14_02_45_39Z (1),-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0246_3-CapObj_0000.PNG,2022-08-14_02_46_19Z,-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0246_3-CapObj_0000.PNG,2022-08-14_02_46_19Z (1),-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0247_0-CapObj_0000.PNG,2022-08-14_02_47_00Z,-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0247_0-CapObj_0000.PNG,2022-08-14_02_47_00Z (1),-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0247_6-CapObj_0000.PNG,2022-08-14_02_47_41Z,-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0247_6-CapObj_0000.PNG,2022-08-14_02_47_41Z (1),-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0248_3-CapObj_0000.PNG,2022-08-14_02_48_22Z,-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0248_3-CapObj_0000.PNG,2022-08-14_02_48_22Z (1),-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0249_0-CapObj_0000.PNG,2022-08-14_02_49_03Z,-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0249_0-CapObj_0000.PNG,2022-08-14_02_49_03Z (1),-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0252_5-CapObj_0000.PNG,2022-08-14_02_52_34Z,-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0252_5-CapObj_0000.PNG,2022-08-14_02_52_34Z (1),-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0253_1-CapObj_0000.PNG,2022-08-14_02_53_09Z,-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0253_1-CapObj_0000.PNG,2022-08-14_02_53_09Z (1),-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0253_8-CapObj_0000.PNG,2022-08-14_02_53_50Z,-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0253_8-CapObj_0000.PNG,2022-08-14_02_53_50Z (1),-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0254_5-CapObj_0000.PNG,2022-08-14_02_54_31Z,-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0254_5-CapObj_0000.PNG,2022-08-14_02_54_31Z (1),-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0255_2-CapObj_0000.PNG,2022-08-14_02_55_12Z,-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0255_2-CapObj_0000.PNG,2022-08-14_02_55_12Z (1),-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0255_8-CapObj_0000.PNG,2022-08-14_02_55_53Z,-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0255_8-CapObj_0000.PNG,2022-08-14_02_55_53Z (1),-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0256_5-CapObj_0000.PNG,2022-08-14_02_56_34Z,-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0256_5-CapObj_0000.PNG,2022-08-14_02_56_34Z (1),-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0257_2-CapObj_0000.PNG,2022-08-14_02_57_14Z,-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0257_2-CapObj_0000.PNG,2022-08-14_02_57_14Z (1),-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0304_0-CapObj_0000.PNG,2022-08-14_03_04_05Z,-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0304_0-CapObj_0000.PNG,2022-08-14_03_04_05Z (1),-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0304_7-CapObj_0000.PNG,2022-08-14_03_04_45Z,-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0304_7-CapObj_0000.PNG,2022-08-14_03_04_45Z (1),-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0305_4-CapObj_0000.PNG,2022-08-14_03_05_26Z,-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0305_4-CapObj_0000.PNG,2022-08-14_03_05_26Z (1),-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0306_1-CapObj_0000.PNG,2022-08-14_03_06_07Z,-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0306_1-CapObj_0000.PNG,2022-08-14_03_06_07Z (1),-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0306_8-CapObj_0000.PNG,2022-08-14_03_06_48Z (1),-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0307_4-CapObj_0000.PNG,2022-08-14_03_07_29Z (1),-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0308_1-CapObj_0000.PNG,2022-08-14_03_08_10Z (1),-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0308_8-CapObj_0000.PNG,2022-08-14_03_08_50Z (1),-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0311_4-CapObj_0000.PNG,2022-08-14_03_11_28Z (1),-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0312_2-CapObj_0000.PNG,2022-08-14_03_12_15Z (1),-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0312_9-CapObj_0000.PNG,2022-08-14_03_12_56Z (1),-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0313_6-CapObj_0000.PNG,2022-08-14_03_13_37Z (1),-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0314_3-CapObj_0000.PNG,2022-08-14_03_14_18Z (1),-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0314_9-CapObj_0000.PNG,2022-08-14_03_14_59Z (1),-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0315_6-CapObj_0000.PNG,2022-08-14_03_15_40Z (1),-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0316_3-CapObj_0000.PNG,2022-08-14_03_16_21Z (1),-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0341_3-CapObj_0000.PNG,2022-08-14_03_41_19Z (1),-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0341_9-CapObj_0000.PNG,2022-08-14_03_41_56Z (1),-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0342_6-CapObj_0000.PNG,2022-08-14_03_42_37Z (1),-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0343_3-CapObj_0000.PNG,2022-08-14_03_43_18Z (1),-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0343_9-CapObj_0000.PNG,2022-08-14_03_43_59Z (1),-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0344_6-CapObj_0000.PNG,2022-08-14_03_44_40Z (1),-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0345_3-CapObj_0000.PNG,2022-08-14_03_45_21Z,-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0345_3-CapObj_0000.PNG,2022-08-14_03_45_21Z (1),-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0346_0-CapObj_0000.PNG,2022-08-14_02_07_57Z,-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0346_0-CapObj_0000.PNG,2022-08-14_02_07_57Z (1),-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0348_3-CapObj_0000.PNG,2022-08-14_02_08_48Z,-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0348_3-CapObj_0000.PNG,2022-08-14_02_08_48Z (1),-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0349_1-CapObj_0000.PNG,2022-08-14_02_09_29Z,-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0349_1-CapObj_0000.PNG,2022-08-14_02_09_29Z (1),-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0349_7-CapObj_0000.PNG,2022-08-14_02_10_10Z,-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0349_7-CapObj_0000.PNG,2022-08-14_02_10_10Z (1),-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0350_4-CapObj_0000.PNG,2022-08-14_02_10_51Z,-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0350_4-CapObj_0000.PNG,2022-08-14_02_10_51Z (1),-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0351_1-CapObj_0000.PNG,2022-08-14_02_11_32Z,-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0351_1-CapObj_0000.PNG,2022-08-14_02_11_32Z (1),-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0351_8-CapObj_0000.PNG,2022-08-14_02_12_13Z,-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0351_8-CapObj_0000.PNG,2022-08-14_02_12_13Z (1),-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0352_5-CapObj_0000.PNG,2022-08-14_02_12_54Z,-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0352_5-CapObj_0000.PNG,2022-08-14_02_12_54Z (1),-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0353_1-CapObj_0000.PNG,2022-08-14_02_35_37Z,-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0353_1-CapObj_0000.PNG,2022-08-14_02_35_37Z (1),-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0359_9-CapObj_0000.PNG,2022-08-14_02_36_26Z,-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0359_9-CapObj_0000.PNG,2022-08-14_02_36_26Z (1),-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0400_7-CapObj_0000.PNG,2022-08-14_02_37_07Z,-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0400_7-CapObj_0000.PNG,2022-08-14_02_37_07Z (1),-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0401_3-CapObj_0000.PNG,2022-08-14_02_37_48Z,-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0401_3-CapObj_0000.PNG,2022-08-14_02_37_48Z (1),-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0402_0-CapObj_0000.PNG,2022-08-14_02_38_29Z,-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0402_0-CapObj_0000.PNG,2022-08-14_02_38_29Z (1),-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0402_7-CapObj_0000.PNG,2022-08-14_02_39_10Z,-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0402_7-CapObj_0000.PNG,2022-08-14_02_39_10Z (1),-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0403_4-CapObj_0000.PNG,2022-08-14_02_39_51Z,-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0403_4-CapObj_0000.PNG,2022-08-14_02_39_51Z (1),-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0404_1-CapObj_0000.PNG,2022-08-14_02_40_32Z,-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0404_1-CapObj_0000.PNG,2022-08-14_02_40_32Z (1),-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0404_7-CapObj_0000.PNG,2022-08-14_02_44_19Z,-,2400,,,
August,13,Timmins,evening,,,,2022-08-14-0404_7-CapObj_0000.PNG,2022-08-14_04_04_47Z (1),-,2400,,,
August,14,Ottawa,Evening,Iridium44,,-,light_B Filter_-10.00C_1.000secs_00000398.fit,,-,,,,
August,14,Ottawa,Evening,Iridium44,,-,light_B Filter_-10.00C_1.000secs_00000414.fit,,-,,,,
August,14,Ottawa,Evening,Iridium44,,-,light_B Filter_-9.60C_1.000secs_00000406.fit,,-,,,,
August,14,Ottawa,Evening,Iridium44,,-,light_B Filter_-9.80C_1.000secs_00000402.fit,,-,,,,
August,14,Ottawa,Evening,Iridium44,,-,light_B Filter_-9.90C_1.000secs_00000410.fit,,-,,,,
August,14,Ottawa,Evening,Iridium44,,-,light_G Filter_-10.00C_1.000secs_00000415.fit,,-,,,,
August,14,Ottawa,Evening,Iridium44,,-,light_G Filter_-9.60C_1.000secs_00000407.fit,,-,,,,
August,14,Ottawa,Evening,Iridium44,,-,light_G Filter_-9.70C_1.000secs_00000403.fit,,-,,,,
August,14,Ottawa,Evening,Iridium44,,-,light_G Filter_-9.80C_1.000secs_00000411.fit,,-,,,,
August,14,Ottawa,Evening,Iridium44,,-,light_G Filter_-9.90C_1.000secs_00000399.fit,,-,,,,
August,14,Ottawa,Evening,Iridium44,,-,light_L Filter_-10.00C_1.000secs_00000397.fit,,-,,,,
August,14,Ottawa,Evening,Iridium44,,-,light_L Filter_-9.60C_1.000secs_00000405.fit,,-,,,,
August,14,Ottawa,Evening,Iridium44,,-,light_L Filter_-9.80C_1.000secs_00000401.fit,,-,,,,
August,14,Ottawa,Evening,Iridium44,,-,light_L Filter_-9.80C_1.000secs_00000409.fit,,-,,,,
August,14,Ottawa,Evening,Iridium44,,-,light_L Filter_-9.90C_1.000secs_00000413.fit,,-,,,,
August,14,Ottawa,Evening,Iridium44,,-,light_R Filter_-9.50C_1.000secs_00000408.fit,,-,,,,
August,14,Ottawa,Evening,Iridium44,,-,light_R Filter_-9.60C_1.000secs_00000404.fit,,-,,,,
August,14,Ottawa,Evening,Iridium44,,-,light_R Filter_-9.80C_1.000secs_00000412.fit,,-,,,,
August,14,Ottawa,Evening,Iridium44,,-,light_R Filter_-9.90C_1.000secs_00000400.fit,,-,,,,
August,14,Ottawa,Evening,Iridium44,,-,light_R Filter_-9.90C_1.000secs_00000416.fit,,-,,,,
August,14,Ottawa,Evening,Starlette,,-,light_B Filter_-10.00C_1.000secs_00000446.fit,,-,,,,
August,14,Ottawa,Evening,Starlette,,-,light_B Filter_-10.00C_1.000secs_00000450.fit,,-,,,,
August,14,Ottawa,Evening,Starlette,,-,light_B Filter_-10.00C_1.000secs_00000454.fit,,-,,,,
August,14,Ottawa,Evening,Starlette,,-,light_B Filter_-10.10C_1.000secs_00000418.fit,,-,,,,
August,14,Ottawa,Evening,Starlette,,-,light_B Filter_-10.10C_1.000secs_00000422.fit,,-,,,,
August,14,Ottawa,Evening,Starlette,,-,light_B Filter_-9.50C_1.000secs_00000434.fit,,-,,,,
August,14,Ottawa,Evening,Starlette,,-,light_B Filter_-9.60C_1.000secs_00000430.fit,,-,,,,
August,14,Ottawa,Evening,Starlette,,-,light_B Filter_-9.60C_1.000secs_00000438.fit,,-,,,,
August,14,Ottawa,Evening,Starlette,,-,light_B Filter_-9.80C_1.000secs_00000426.fit,,-,,,,
August,14,Ottawa,Evening,Starlette,,-,light_B Filter_-9.80C_1.000secs_00000442.fit,,-,,,,
August,14,Ottawa,Evening,Starlette,,-,light_G Filter_-10.00C_1.000secs_00000423.fit,,-,,,,
August,14,Ottawa,Evening,Starlette,,-,light_G Filter_-10.00C_1.000secs_00000447.fit,,-,,,,
August,14,Ottawa,Evening,Starlette,,-,light_G Filter_-10.00C_1.000secs_00000451.fit,,-,,,,
August,14,Ottawa,Evening,Starlette,,-,light_G Filter_-10.00C_1.000secs_00000455.fit,,-,,,,
August,14,Ottawa,Evening,Starlette,,-,light_G Filter_-10.10C_1.000secs_00000419.fit,,-,,,,
August,14,Ottawa,Evening,Starlette,,-,light_G Filter_-9.50C_1.000secs_00000435.fit,,-,,,,
August,14,Ottawa,Evening,Starlette,,-,light_G Filter_-9.60C_1.000secs_00000431.fit,,-,,,,
August,14,Ottawa,Evening,Starlette,,-,light_G Filter_-9.70C_1.000secs_00000439.fit,,-,,,,
August,14,Ottawa,Evening,Starlette,,-,light_G Filter_-9.80C_1.000secs_00000427.fit,,-,,,,
August,14,Ottawa,Evening,Starlette,,-,light_G Filter_-9.80C_1.000secs_00000443.fit,,-,,,,
August,14,Ottawa,Evening,Starlette,,-,light_L Filter_-10.00C_1.000secs_00000449.fit,,-,,,,
August,14,Ottawa,Evening,Starlette,,-,light_L Filter_-10.00C_1.000secs_00000453.fit,,-,,,,
August,14,Ottawa,Evening,Starlette,,-,light_L Filter_-10.10C_1.000secs_00000421.fit,,-,,,,
August,14,Ottawa,Evening,Starlette,,-,light_L Filter_-10.20C_1.000secs_00000417.fit,,-,,,,
August,14,Ottawa,Evening,Starlette,,-,light_L Filter_-9.50C_1.000secs_00000433.fit,,-,,,,
